BottomTier,MiddleTier,TopTier,Lstate,Date,B_30DayChange,B_60DayChange,B_90DayChange,M_30DayChange,M_60DayChange,M_90DayChange,T_30DayChange,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,CityName,Avg_AggMortgage
63499,139179,214859,OH,3/1/2015,271,576,852,643,1359,2002,1014,2141,3151,176,546.7969444,370.7969444,386,1198.485833,812.4858333,596,1850.174722,1254.174722,Columbus,1198.485833
63499,139179,214859,OH,3/1/2015,271,576,852,643,1359,2002,1014,2141,3151,176,546.7969444,370.7969444,386,1198.485833,812.4858333,596,1850.174722,1254.174722,Cleveland,1198.485833
63530,151090,238650,AR,3/1/2020,245,537,668,468,979,1293,690,1420,1918,176,547.0638888,371.0638888,419,1301.052778,882.0527778,662,2055.041667,1393.041667,Little Rock,1301.052778
63536,151320,239105,MI,2/1/2015,353,666,954,594,1185,1774,836,1704,2594,176,547.1155555,371.1155555,420,1303.033333,883.0333333,664,2058.959722,1394.959722,Grand Rapids,1303.036204
63536,151320,239105,MI,2/1/2015,353,666,954,594,1185,1774,836,1704,2594,176,547.1155555,371.1155555,420,1303.033333,883.0333333,664,2058.959722,1394.959722,Detroit,1303.036204
63562,155596,247631,KS,5/1/2016,175,328,490,620,1210,1673,1066,2092,2856,176,547.3394444,371.3394444,432,1339.854444,907.8544444,687,2132.378056,1445.378056,Wichita,1339.857315
63571,157250,250929,AL,4/1/2018,289,555,852,576,1118,1756,862,1681,2659,176,547.4169444,371.4169444,436,1354.097222,918.0972222,697,2160.7775,1463.7775,Birmingham,1354.097222
63601,147907,232214,OK,12/1/2019,329,656,898,574,1177,1645,819,1699,2393,176,547.6752778,371.6752778,410,1273.643611,863.6436111,645,1999.620556,1354.620556,Tulsa,1273.646482
63601,147907,232214,OK,12/1/2019,329,656,898,574,1177,1645,819,1699,2393,176,547.6752778,371.6752778,410,1273.643611,863.6436111,645,1999.620556,1354.620556,Oklahoma City,1273.646482
63656,135736,207816,MS,9/1/2017,177,335,489,323,578,832,469,820,1175,176,548.1488888,372.1488888,377,1168.837778,791.8377778,577,1789.526667,1212.526667,Jackson,1168.837778
63675,146015,228356,KY,1/1/2017,279,594,900,563,1252,1944,847,1910,2988,176,548.3125,372.3125,405,1257.351389,852.3513888,634,1966.398889,1332.398889,Louisville-Jefferson County,1257.354259
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Youngstown,1203.03537
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Dayton,1203.03537
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Akron,1203.03537
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Toledo,1203.03537
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Cincinnati,1203.03537
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Columbus,1203.03537
63744,139707,215671,OH,4/1/2015,245,516,821,528,1171,1887,812,1826,2953,177,548.9066667,371.9066667,388,1203.0325,815.0325,599,1857.166944,1258.166944,Cleveland,1203.03537
63780,156300,248820,KS,6/1/2016,218,393,546,704,1324,1914,1189,2255,3281,177,549.2166667,372.2166667,434,1345.916667,911.9166667,691,2142.616667,1451.616667,Wichita,1345.916667
63828,151735,239643,AR,4/1/2020,298,543,835,645,1113,1624,993,1683,2413,177,549.63,372.63,421,1306.606944,885.6069444,665,2063.5925,1398.5925,Little Rock,1306.609815
63858,136114,208370,MS,10/1/2017,202,379,537,378,701,956,554,1023,1374,177,549.8883333,372.8883333,378,1172.092778,794.0927778,578,1794.297222,1216.297222,Jackson,1172.092778
63885,157921,251958,AL,5/1/2018,314,603,869,671,1247,1789,1029,1891,2710,177,550.1208333,373.1208333,438,1359.875278,921.8752778,699,2169.638333,1470.638333,Birmingham,1359.878148
63942,146523,229105,KY,2/1/2017,267,546,861,508,1071,1760,749,1596,2659,177,550.6116667,373.6116667,407,1261.725833,854.7258333,636,1972.848611,1336.848611,Louisville-Jefferson County,1261.728704
63984,152114,240244,MI,3/1/2015,448,801,1114,794,1388,1979,1139,1975,2843,177,550.9733333,373.9733333,422,1309.870556,887.8705555,667,2068.767778,1401.767778,Grand Rapids,1309.870556
63984,152114,240244,MI,3/1/2015,448,801,1114,794,1388,1979,1139,1975,2843,177,550.9733333,373.9733333,422,1309.870556,887.8705555,667,2068.767778,1401.767778,Detroit,1309.870556
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Youngstown,1207.538981
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Akron,1207.538981
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Dayton,1207.538981
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Toledo,1207.538981
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Cincinnati,1207.538981
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Columbus,1207.538981
64001,140230,216460,OH,5/1/2015,257,502,773,523,1051,1694,789,1601,2615,177,551.1197222,374.1197222,389,1207.536111,818.5361111,601,1863.961111,1262.961111,Cleveland,1207.538981
64017,156992,249968,KS,7/1/2016,237,455,630,692,1396,2016,1148,2337,3403,177,551.2575,374.2575,436,1351.875556,915.8755555,694,2152.502222,1458.502222,Wichita,1351.878426
64041,148739,233437,OK,1/1/2020,440,769,1096,832,1406,2009,1223,2042,2922,177,551.4641667,374.4641667,413,1280.808056,867.8080555,648,2010.151944,1362.151944,Tulsa,1280.808056
64041,148739,233437,OK,1/1/2020,440,769,1096,832,1406,2009,1223,2042,2922,177,551.4641667,374.4641667,413,1280.808056,867.8080555,648,2010.151944,1362.151944,Oklahoma City,1280.808056
64046,152215,240385,AR,5/1/2020,218,516,761,480,1125,1593,742,1735,2425,177,551.5072222,374.5072222,422,1310.740278,888.7402778,667,2069.981944,1402.981944,Little Rock,1310.743148
64073,136540,209007,MS,11/1/2017,215,417,594,426,804,1127,637,1191,1660,177,551.7397222,374.7397222,379,1175.761111,796.7611111,580,1799.7825,1219.7825,Jackson,1175.761111
64221,158679,253137,AL,6/1/2018,336,650,939,758,1429,2005,1179,2208,3070,178,553.0141667,375.0141667,440,1366.4025,926.4025,703,2179.790833,1476.790833,Birmingham,1366.4025
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Youngstown,1211.689537
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Akron,1211.689537
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Dayton,1211.689537
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Toledo,1211.689537
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Cincinnati,1211.689537
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Columbus,1211.689537
64246,140712,217179,OH,6/1/2015,245,502,747,482,1005,1533,719,1508,2320,178,553.2294444,375.2294444,390,1211.686667,821.6866667,603,1870.1525,1267.1525,Cleveland,1211.689537
64255,157600,250945,KS,8/1/2016,238,475,693,608,1300,2004,977,2125,3314,178,553.3069444,375.3069444,437,1357.111111,920.1111111,697,2160.915278,1463.915278,Wichita,1357.111111
64256,147165,230075,KY,3/1/2017,314,581,860,642,1150,1713,970,1719,2566,178,553.3155555,375.3155555,408,1267.254167,859.2541667,639,1981.201389,1342.201389,Louisville-Jefferson County,1267.257037
64269,136919,209569,MS,12/1/2017,196,411,613,379,805,1183,562,1199,1753,178,553.4275,375.4275,380,1179.024722,799.0247222,582,1804.621944,1222.621944,Jackson,1179.024722
64294,152815,241337,AR,6/1/2020,248,466,764,600,1080,1725,952,1694,2687,178,553.6427778,375.6427778,424,1315.906944,891.9069444,670,2078.179722,1408.179722,Little Rock,1315.909815
64348,152762,241176,MI,4/1/2015,364,812,1165,648,1442,2036,932,2071,2907,178,554.1077778,376.1077778,424,1315.450556,891.4505555,669,2076.793333,1407.793333,Grand Rapids,1315.450556
64348,152762,241176,MI,4/1/2015,364,812,1165,648,1442,2036,932,2071,2907,178,554.1077778,376.1077778,424,1315.450556,891.4505555,669,2076.793333,1407.793333,Detroit,1315.450556
64366,149436,234506,OK,2/1/2020,325,765,1094,697,1529,2103,1069,2292,3111,178,554.2627778,376.2627778,415,1286.81,871.81,651,2019.357222,1368.357222,Tulsa,1286.81
64366,149436,234506,OK,2/1/2020,325,765,1094,697,1529,2103,1069,2292,3111,178,554.2627778,376.2627778,415,1286.81,871.81,651,2019.357222,1368.357222,Oklahoma City,1286.81
64463,158182,251901,KS,9/1/2016,208,446,683,582,1190,1882,956,1933,3081,179,555.0980555,376.0980555,439,1362.122778,923.1227778,699,2169.1475,1470.1475,Wichita,1362.122778
64468,137291,210115,MS,1/1/2018,199,395,610,372,751,1177,546,1108,1745,179,555.1411111,376.1411111,381,1182.228056,801.2280555,583,1809.323611,1226.323611,Jackson,1182.230926
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Youngstown,1215.880278
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Akron,1215.880278
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Dayton,1215.880278
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Toledo,1215.880278
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Cincinnati,1215.880278
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Columbus,1215.880278
64481,141199,217917,OH,7/1/2015,235,480,737,487,969,1492,738,1457,2246,179,555.2530555,376.2530555,392,1215.880278,823.8802778,605,1876.5075,1271.5075,Cleveland,1215.880278
64531,153370,242209,AR,7/1/2020,237,485,703,555,1155,1635,872,1824,2566,179,555.6836111,376.6836111,426,1320.686111,894.6861111,672,2085.688611,1413.688611,Little Rock,1320.686111
64583,159479,254376,AL,7/1/2018,362,698,1012,800,1558,2229,1239,2418,3447,179,556.1313888,377.1313888,442,1373.291389,931.2913888,706,2190.46,1484.46,Birmingham,1373.294259
64593,147885,231177,KY,4/1/2017,337,651,918,720,1362,1870,1102,2072,2821,179,556.2175,377.2175,410,1273.454167,863.4541667,642,1990.690833,1348.690833,Louisville-Jefferson County,1273.454167
64636,153306,241976,MI,5/1/2015,288,652,1100,544,1192,1986,800,1732,2871,179,556.5877778,377.5877778,425,1320.135,895.135,672,2083.682222,1411.682222,Grand Rapids,1320.135
64636,153306,241976,MI,5/1/2015,288,652,1100,544,1192,1986,800,1732,2871,179,556.5877778,377.5877778,425,1320.135,895.135,672,2083.682222,1411.682222,Detroit,1320.135
64661,158718,252775,KS,10/1/2016,198,406,644,536,1118,1726,874,1830,2807,179,556.8030555,377.8030555,440,1366.738333,926.7383333,702,2176.673611,1474.673611,Wichita,1366.738333
64668,137669,210671,MS,2/1/2018,200,399,595,378,750,1129,556,1102,1664,179,556.8633333,377.8633333,382,1185.483056,803.4830555,585,1814.111389,1229.111389,Jackson,1185.485926
64677,135763,206849,IN,1/1/2014,216,388,533,447,838,1219,677,1288,1904,179,556.9408333,377.9408333,377,1169.070278,792.0702778,574,1781.199722,1207.199722,Indianapolis,1169.070278
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Youngstown,1219.749537
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Akron,1219.749537
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Toledo,1219.749537
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Dayton,1219.749537
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Cincinnati,1219.749537
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Columbus,1219.749537
64693,141648,218604,OH,8/1/2015,212,447,692,449,936,1418,687,1425,2144,179,557.0786111,378.0786111,393,1219.746667,826.7466667,607,1882.423333,1275.423333,Cleveland,1219.749537
64748,150248,235748,OK,3/1/2020,382,707,1147,812,1509,2341,1242,2311,3534,179,557.5522222,378.5522222,417,1293.802222,876.8022222,654,2030.052222,1376.052222,Tulsa,1293.802222
64748,150248,235748,OK,3/1/2020,382,707,1147,812,1509,2341,1242,2311,3534,179,557.5522222,378.5522222,417,1293.802222,876.8022222,654,2030.052222,1376.052222,Oklahoma City,1293.802222
64825,159253,253681,KS,11/1/2016,164,362,570,535,1071,1653,906,1780,2736,180,558.2152778,378.2152778,442,1371.345278,929.3452778,704,2184.475278,1480.475278,Wichita,1371.345278
64857,154208,243559,AR,8/1/2020,326,563,811,838,1393,1993,1350,2222,3174,180,558.4908333,378.4908333,428,1327.902222,899.9022222,676,2097.313611,1421.313611,Little Rock,1327.902222
64866,153727,242589,MI,6/1/2015,230,518,882,421,965,1613,613,1413,2345,180,558.5683333,378.5683333,427,1323.760278,896.7602778,673,2088.960833,1415.960833,Grand Rapids,1323.763148
64866,153727,242589,MI,6/1/2015,230,518,882,421,965,1613,613,1413,2345,180,558.5683333,378.5683333,427,1323.760278,896.7602778,673,2088.960833,1415.960833,Detroit,1323.763148
64868,138029,211191,MS,3/1/2018,200,400,599,360,738,1110,520,1076,1622,180,558.5855555,378.5855555,383,1188.583056,805.5830555,586,1818.589167,1232.589167,Jackson,1188.585926
64871,136149,207428,IN,2/1/2014,194,410,582,386,833,1224,579,1256,1867,180,558.6113888,378.6113888,378,1172.394167,794.3941667,576,1786.185556,1210.185556,Indianapolis,1172.397037
64900,160134,255368,AL,8/1/2018,317,679,1015,655,1455,2213,992,2231,3410,180,558.8611111,378.8611111,444,1378.931667,934.9316667,709,2199.002222,1490.002222,Birmingham,1378.931667
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Youngstown,1223.656111
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Akron,1223.656111
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Dayton,1223.656111
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Toledo,1223.656111
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Cincinnati,1223.656111
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Columbus,1223.656111
64905,142102,219299,OH,9/1/2015,212,424,659,454,903,1390,695,1382,2120,180,558.9041667,378.9041667,394,1223.656111,829.6561111,609,1888.408056,1279.408056,Cleveland,1223.656111
64956,148699,232443,KY,5/1/2017,363,700,1014,814,1534,2176,1266,2368,3338,180,559.3433333,379.3433333,413,1280.463611,867.4636111,645,2001.5925,1356.5925,Louisville-Jefferson County,1280.466481
65048,159768,254489,KS,12/1/2016,223,387,585,515,1050,1586,808,1714,2588,180,560.1355555,380.1355555,443,1375.78,932.78,706,2191.433056,1485.433056,Wichita,1375.782871
65073,138360,211647,MS,4/1/2018,205,405,605,331,691,1069,456,976,1532,180,560.3508333,380.3508333,384,1191.433333,807.4333333,587,1822.515833,1235.515833,Jackson,1191.433333
65082,150944,236806,OK,4/1/2020,334,716,1041,696,1508,2205,1058,2300,3369,180,560.4283333,380.4283333,419,1299.795556,880.7955555,657,2039.162778,1382.162778,Tulsa,1299.795556
65082,150944,236806,OK,4/1/2020,334,716,1041,696,1508,2205,1058,2300,3369,180,560.4283333,380.4283333,419,1299.795556,880.7955555,657,2039.162778,1382.162778,Oklahoma City,1299.795556
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Youngstown,1227.335926
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Akron,1227.335926
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Dayton,1227.335926
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Toledo,1227.335926
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Cincinnati,1227.335926
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Cleveland,1227.335926
65111,142529,219948,OH,10/1/2015,206,418,630,427,881,1330,649,1344,2031,180,560.6780555,380.6780555,395,1227.333056,832.3330555,610,1893.996667,1283.996667,Columbus,1227.335926
65114,136605,208097,IN,3/1/2014,243,437,653,456,842,1289,669,1248,1925,180,560.7038888,380.7038888,379,1176.320833,797.3208333,578,1791.946389,1213.946389,Indianapolis,1176.323704
65144,154244,243344,MI,7/1/2015,278,508,796,517,938,1482,755,1368,2168,180,560.9622222,380.9622222,428,1328.212222,900.2122222,675,2095.462222,1420.462222,Grand Rapids,1328.212222
65144,154244,243344,MI,7/1/2015,278,508,796,517,938,1482,755,1368,2168,180,560.9622222,380.9622222,428,1328.212222,900.2122222,675,2095.462222,1420.462222,Detroit,1328.212222
