BottomTier,MiddleTier,TopTier,Lstate1,Date1,B_DiffPrevMonth,B_60DayChange,B_90DayChange,M_DiffPrevMonth,M_60DayChange,M_90DayChange,T_DiffPrevMonth,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,R_Monthly,CityName,R_DiffPrevMonth,R_60DayChange,R_90DayChange
134208,302589,470970,VA,3/1/2014,281,635,1120,584,1240,2196,886,1844,3272,372,1155.68,783.68,840,2605.6275,1765.6275,1308,4055.575,2747.575,1038,Richmond,9,-87,-75
134208,302589,470970,VA,3/1/2014,281,635,1120,584,1240,2196,886,1844,3272,372,1155.68,783.68,840,2605.6275,1765.6275,1308,4055.575,2747.575,1123,Virginia Beach,85,94,-2
134231,403484,672738,NY,1/1/2018,632,1186,1799,1471,2930,4551,2310,4674,7304,372,1155.878056,783.8780555,1120,3474.445556,2354.445556,1868,5793.021667,3925.021667,970,Syracuse,-108,-1580,-40
134231,403484,672738,NY,1/1/2018,632,1186,1799,1471,2930,4551,2310,4674,7304,372,1155.878056,783.8780555,1120,3474.445556,2354.445556,1868,5793.021667,3925.021667,1010,Buffalo,-155,-140,7
134231,403484,672738,NY,1/1/2018,632,1186,1799,1471,2930,4551,2310,4674,7304,372,1155.878056,783.8780555,1120,3474.445556,2354.445556,1868,5793.021667,3925.021667,1078,Rochester,-1472,68,-87
134231,403484,672738,NY,1/1/2018,632,1186,1799,1471,2930,4551,2310,4674,7304,372,1155.878056,783.8780555,1120,3474.445556,2354.445556,1868,5793.021667,3925.021667,1165,Albany,15,162,-1394
134231,403484,672738,NY,1/1/2018,632,1186,1799,1471,2930,4551,2310,4674,7304,372,1155.878056,783.8780555,1120,3474.445556,2354.445556,1868,5793.021667,3925.021667,2550,New York,1540,1385,1400
134378,302954,471531,VA,4/1/2014,170,451,805,365,949,1605,561,1447,2405,373,1157.143889,784.1438888,841,2608.770556,1767.770556,1309,4060.405833,2751.405833,1040,Richmond,-85,-83,2
134378,302954,471531,VA,4/1/2014,170,451,805,365,949,1605,561,1447,2405,373,1157.143889,784.1438888,841,2608.770556,1767.770556,1309,4060.405833,2751.405833,1125,Virginia Beach,2,87,96
134536,237311,340086,AZ,8/1/2015,882,1817,2515,1249,2610,3557,1615,3402,4598,373,1158.504444,785.5044444,659,2043.511389,1384.511389,944,2928.518333,1984.518333,956,Tucson,-1,-77,-74
134536,237311,340086,AZ,8/1/2015,882,1817,2515,1249,2610,3557,1615,3402,4598,373,1158.504444,785.5044444,659,2043.511389,1384.511389,944,2928.518333,1984.518333,1036,Phoenix,80,79,3
134553,303112,471671,VA,5/1/2014,175,345,626,158,523,1107,140,701,1587,373,1158.650833,785.6508333,841,2610.131111,1769.131111,1310,4061.611389,2751.611389,1061,Richmond,21,-64,-62
134553,303112,471671,VA,5/1/2014,175,345,626,158,523,1107,140,701,1587,373,1158.650833,785.6508333,841,2610.131111,1769.131111,1310,4061.611389,2751.611389,1137,Virginia Beach,76,97,12
134632,236681,338730,MN,6/1/2016,627,1123,1589,912,1509,2054,1196,1894,2518,373,1159.331111,786.3311111,657,2038.086389,1381.086389,940,2916.841667,1976.841667,1346,Minneapolis-St Paul,2,17,27
134641,242614,350588,NM,2/1/2020,688,1277,1731,1042,1969,2718,1396,2661,3705,374,1159.408611,785.4086111,673,2089.176111,1416.176111,973,3018.952222,2045.952222,1114,Albuquerque,12,15,22
134715,226460,318206,NV,7/1/2014,538,766,1105,839,1093,1533,1140,1421,1962,374,1160.045833,786.0458333,629,1950.072222,1321.072222,883,2740.107222,1857.107222,991,Las Vegas,1,10,20
134774,303314,471855,VA,6/1/2014,221,396,566,202,360,725,184,324,885,374,1160.553889,786.5538888,842,2611.870556,1769.870556,1310,4063.195833,2753.195833,1065,Richmond,-89,-72,4
134774,303314,471855,VA,6/1/2014,221,396,566,202,360,725,184,324,885,374,1160.553889,786.5538888,842,2611.870556,1769.870556,1310,4063.195833,2753.195833,1154,Virginia Beach,17,93,114
134870,405418,675967,NY,2/1/2018,639,1271,1825,1934,3405,4864,3229,5539,7903,374,1161.380556,787.3805555,1126,3491.099444,2365.099444,1877,5820.826944,3943.826944,998,Syracuse,28,-80,-1552
134870,405418,675967,NY,2/1/2018,639,1271,1825,1934,3405,4864,3229,5539,7903,374,1161.380556,787.3805555,1126,3491.099444,2365.099444,1877,5820.826944,3943.826944,1004,Buffalo,-1555,-83,6
134870,405418,675967,NY,2/1/2018,639,1271,1825,1934,3405,4864,3229,5539,7903,374,1161.380556,787.3805555,1126,3491.099444,2365.099444,1877,5820.826944,3943.826944,1087,Rochester,89,117,9
134870,405418,675967,NY,2/1/2018,639,1271,1825,1934,3405,4864,3229,5539,7903,374,1161.380556,787.3805555,1126,3491.099444,2365.099444,1877,5820.826944,3943.826944,1199,Albany,195,-1360,112
134870,405418,675967,NY,2/1/2018,639,1271,1825,1934,3405,4864,3229,5539,7903,374,1161.380556,787.3805555,1126,3491.099444,2365.099444,1877,5820.826944,3943.826944,2559,New York,1472,1561,1589
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1193,Jacksonville,-142,-12,1
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1205,Daytona Beach,13,-120,21
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1206,Lakeland,13,-129,1
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1227,Melbourne,21,34,-108
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1303,Tampa,-183,-80,-143
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1335,Fort Myers,130,143,10
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1383,Orlando,-63,-383,156
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1446,North Port-Sarasota-Bradenton,-320,219,240
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1486,Port St. Lucie,103,40,-280
134907,263123,391340,FL,7/1/2017,920,1908,2916,1232,2587,3967,1544,3266,5018,374,1161.699167,787.6991667,730,2265.781389,1535.781389,1087,3369.872222,2282.872222,1766,Miami-Fort Lauderdale,539,560,573
135021,303627,472234,VA,7/1/2014,247,468,643,313,515,673,379,563,703,375,1162.680833,787.6808333,843,2614.565833,1771.565833,1311,4066.459444,2755.459444,1071,Richmond,6,-83,-66
135021,303627,472234,VA,7/1/2014,247,468,643,313,515,673,379,563,703,375,1162.680833,787.6808333,843,2614.565833,1771.565833,1311,4066.459444,2755.459444,1160,Virginia Beach,89,95,6
135045,276991,418937,NC,5/1/2021,2113,4003,5810,4573,8520,12256,7033,13037,18702,375,1162.8875,787.8875,769,2385.200278,1616.200278,1163,3607.513056,2444.513056,1352,Greensboro,-81,-112,-218
135045,276991,418937,NC,5/1/2021,2113,4003,5810,4573,8520,12256,7033,13037,18702,375,1162.8875,787.8875,769,2385.200278,1616.200278,1163,3607.513056,2444.513056,1433,Durham,-31,-137,-86
135045,276991,418937,NC,5/1/2021,2113,4003,5810,4573,8520,12256,7033,13037,18702,375,1162.8875,787.8875,769,2385.200278,1616.200278,1163,3607.513056,2444.513056,1464,Winston-Salem,-106,-55,57
135045,276991,418937,NC,5/1/2021,2113,4003,5810,4573,8520,12256,7033,13037,18702,375,1162.8875,787.8875,769,2385.200278,1616.200278,1163,3607.513056,2444.513056,1510,Raleigh,158,77,46
135045,276991,418937,NC,5/1/2021,2113,4003,5810,4573,8520,12256,7033,13037,18702,375,1162.8875,787.8875,769,2385.200278,1616.200278,1163,3607.513056,2444.513056,1570,Charlotte,51,163,189
135138,267384,399631,TX,1/1/2021,1358,2820,4206,2802,5778,8503,4246,8737,12800,375,1163.688333,788.6883333,742,2302.473333,1560.473333,1110,3441.266944,2331.266944,1161,El Paso,-302,-305,2
135138,267384,399631,TX,1/1/2021,1358,2820,4206,2802,5778,8503,4246,8737,12800,375,1163.688333,788.6883333,742,2302.473333,1560.473333,1110,3441.266944,2331.266944,1225,San Antonio,-161,64,-238
135138,267384,399631,TX,1/1/2021,1358,2820,4206,2802,5778,8503,4246,8737,12800,375,1163.688333,788.6883333,742,2302.473333,1560.473333,1110,3441.266944,2331.266944,1386,Houston,225,-77,-80
135138,267384,399631,TX,1/1/2021,1358,2820,4206,2802,5778,8503,4246,8737,12800,375,1163.688333,788.6883333,742,2302.473333,1560.473333,1110,3441.266944,2331.266944,1422,Austin,197,36,261
135138,267384,399631,TX,1/1/2021,1358,2820,4206,2802,5778,8503,4246,8737,12800,375,1163.688333,788.6883333,742,2302.473333,1560.473333,1110,3441.266944,2331.266944,1463,Dallas-Fort Worth,-3,304,77
135153,227149,319145,NV,8/1/2014,438,976,1204,689,1528,1782,939,2079,2360,375,1163.8175,788.8175,630,1956.005278,1326.005278,886,2748.193056,1862.193056,997,Las Vegas,6,7,16
135216,303839,472463,VA,8/1/2014,195,442,663,212,525,727,229,608,792,375,1164.36,789.36,843,2616.391389,1773.391389,1312,4068.431389,2756.431389,1078,Richmond,-84,-82,7
135216,303839,472463,VA,8/1/2014,195,442,663,212,525,727,229,608,792,375,1164.36,789.36,843,2616.391389,1773.391389,1312,4068.431389,2756.431389,1162,Virginia Beach,2,91,97
135251,227324,319397,NV,9/1/2014,98,536,1074,175,864,1703,252,1191,2331,375,1164.661389,789.6613888,631,1957.512222,1326.512222,887,2750.363056,1863.363056,997,Las Vegas,0,6,7
135324,234276,333228,ID,9/1/2016,1187,2187,3227,1787,3206,4698,2387,4224,6169,375,1165.29,790.29,650,2017.376667,1367.376667,925,2869.463333,1944.463333,1102,Boise City,2,9,17
135357,303945,472534,VA,9/1/2014,141,336,583,106,318,631,71,300,679,375,1165.574167,790.5741667,844,2617.304167,1773.304167,1312,4069.042778,2757.042778,1075,Richmond,-3,-87,-85
135357,303945,472534,VA,9/1/2014,141,336,583,106,318,631,71,300,679,375,1165.574167,790.5741667,844,2617.304167,1773.304167,1312,4069.042778,2757.042778,1161,Virginia Beach,86,83,-1
135404,242382,349360,WI,2/1/2021,1457,3016,4418,2375,4966,7311,3292,6916,10204,376,1165.978889,789.9788888,673,2087.178333,1414.178333,970,3008.377778,2038.377778,1190,Milwaukee,8,-142,-143
135404,242382,349360,WI,2/1/2021,1457,3016,4418,2375,4966,7311,3292,6916,10204,376,1165.978889,789.9788888,673,2087.178333,1414.178333,970,3008.377778,2038.377778,1341,Madison,151,159,9
135438,237926,340414,MN,7/1/2016,806,1433,1929,1245,2157,2754,1684,2880,3578,376,1166.271667,790.2716667,660,2048.807222,1388.807222,945,2931.342778,1986.342778,1351,Minneapolis-St Paul,5,7,22
135499,243895,352291,NM,3/1/2020,858,1546,2135,1281,2323,3250,1703,3099,4364,376,1166.796944,790.7969444,677,2100.206944,1423.206944,978,3033.616944,2055.616944,1113,Albuquerque,-1,11,14
135521,407371,679222,NY,3/1/2018,651,1290,1922,1953,3887,5358,3255,6484,8794,376,1166.986389,790.9863888,1131,3507.916944,2376.916944,1886,5848.856111,3962.856111,999,Syracuse,-85,-1571,-14
